url,name,brand,price,currency,specs,spec_pricejsonld,spec_currencyjsonld,spec_sku,spec_mpn,spec_metadescription,spec_ogdescription,spec_manufacturers-part-number,spec_brand,spec_material,spec_package-quantity,spec_description,spec_country-of-origin,spec_length,spec_finish,spec_size,spec_unit-of-measurement,spec_type,spec_color,spec_height,spec_width,spec_head,spec_grade,spec_warranty,spec_certifications,spec_weight,spec_diameter,spec_thread,spec_gauge,spec_style,spec_weight-capacity,spec_includes,spec_thread-size,spec_for-use-with,spec_series,spec_full-or-partial-thread,spec_number-of-pieces,spec_depth,spec_thread-length,spec_load-capacity-range,spec_thickness,spec_drive,spec_base-diameter,spec_design,spec_threading-type,spec_alloy,spec_padlock-capacity,spec_installed-length,spec_crown,spec_body-material,spec_units,spec_inner-diameter,spec_fastener-collation,spec_interior-or-exterior-use,spec_pin-diameter,spec_stud-length,spec_pin-length,spec_fire-rating,spec_af,spec_mounting-distance,spec_spring-rate,spec_max-travel,spec_body-mount-material,spec_durometer,spec_cover-plate-material,spec_insert-material,spec_nose-material,spec_fits-door-thickness,spec_end-pressure-start,spec_end-pressure-full,spec_vertical-lifting-load,spec_mounting-location,spec_package-includes,spec_max-deflection,spec_adhesive,spec_set-screw-body-material,spec_ball-material,spec_knob-diameter,spec_mounting-dimensions,spec_cutting-point
https://www.globalindustrial.com/p/aluminum-door-closer-manual-hydraulic-internal-external-use,"Global Industrial™ Aluminum Door Closer, Manual, Hydraulic, For Internal and External Use",,14.00,USD,"{""price_jsonld"":""209.95"",""currency_jsonld"":""USD"",""sku"":""713153"",""mpn"":""713153"",""brand"":""Global Industrial"",""Weight"":""6 lbs"",""Mounting Dimensions"":""12 x 3/4 in"",""Material"":""Aluminum"",""Description"":""Aluminum Door Closer"",""Manufacturers Part Number"":""713153"",""Grade"":""1"",""Brand"":""Global Industrial"",""Fire Rating"":""UL 10C"",""Certifications"":""ANSI/BHMA A156.4"",""meta_description"":""Global Industrial&#153; Aluminum Door Closer, Manual, Hydraulic, For Internal and External Use. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Global Industrial&#153; Aluminum Door Closer, Manual, Hydraulic, For Internal and External Use. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",209.95,USD,713153,713153,"Global Industrial&#153; Aluminum Door Closer, Manual, Hydraulic, For Internal and External Use. Ships in One Business Day. Buy it and Save at Globalindustrial.com","Global Industrial&#153; Aluminum Door Closer, Manual, Hydraulic, For Internal and External Use. Ships in One Business Day. Buy it and Save at Globalindustrial.com",713153,Global Industrial,Aluminum,,Aluminum Door Closer,,,,,,,,,,,1,,ANSI/BHMA A156.4,6 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL 10C,,,,,,,,,,,,,,,,,,,,,12 x 3/4 in,
https://www.globalindustrial.com/p/bilco-lu-1-yellow-powder-coated-steel-ladder-safety-post,Bilco® LU-1 Yellow Powder Coated Steel Ladder Safety Post,,315.95,USD,"{""price_jsonld"":""785.00"",""currency_jsonld"":""USD"",""sku"":""B692249"",""mpn"":""LU-1"",""brand"":""Bilco"",""Length"":""62 in"",""Width"":""5 in"",""Height"":""5 in"",""Weight"":""24 lbs"",""Material"":""Steel"",""Description"":""Ladder Safety Post"",""Color"":""Yellow"",""Manufacturers Part Number"":""LU-1"",""Brand"":""Bilco"",""meta_description"":""Bilco&#174; LU-1 Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Bilco&#174; LU-1 Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",785.00,USD,B692249,LU-1,Bilco&#174; LU-1 Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com,Bilco&#174; LU-1 Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com,LU-1,Bilco,Steel,,Ladder Safety Post,,62 in,,,,,Yellow,5 in,5 in,,,,,24 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/neodymium-magnetic-carabiner-hook-45-lbs-pull-nickel-chrome-plating,"Global Industrial™ Neodymium Magnetic Carabiner Hook, 45 Lbs. Pull, 6/Pack",,50.95,USD,"{""price_jsonld"":""50.95"",""currency_jsonld"":""USD"",""sku"":""320754"",""mpn"":""320754"",""brand"":""Global Industrial"",""Length"":""1.25 in"",""Width"":""1.25 in"",""Height"":"".59 in"",""Weight Capacity"":""45 lbs"",""Weight"":""0.1 lbs"",""Assembly Required"":""No"",""Type"":""Neodymium Magnet"",""Color"":""Silver"",""Style"":""Carabiner"",""Material"":""Magnet & Steel"",""Package Quantity"":""6"",""Manufacturers Part Number"":""320754"",""Brand"":""Global Industrial"",""Warranty"":""1 yr"",""meta_description"":""Global Industrial&#153; Neodymium Magnetic Carabiner Hook, 45 Lbs. Pull, 6/Pack. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Global Industrial&#153; Neodymium Magnetic Carabiner Hook, 45 Lbs. Pull, 6/Pack. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",50.95,USD,320754,320754,"Global Industrial&#153; Neodymium Magnetic Carabiner Hook, 45 Lbs. Pull, 6/Pack. Ships in One Business Day. Buy it and Save at Globalindustrial.com","Global Industrial&#153; Neodymium Magnetic Carabiner Hook, 45 Lbs. Pull, 6/Pack. Ships in One Business Day. Buy it and Save at Globalindustrial.com",320754,Global Industrial,Magnet & Steel,6,,,1.25 in,,,,Neodymium Magnet,Silver,.59 in,1.25 in,,,1 yr,,0.1 lbs,,,,Carabiner,45 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/drive-tool-500-3,1/4-20 Hex Drive Installation Tool for Threaded Inserts - EZ-Lok 500-3,,15.50,USD,"{""price_jsonld"":""15.50"",""currency_jsonld"":""USD"",""sku"":""B435426"",""mpn"":""500-3"",""brand"":""EZ Lok"",""Size"":""1/4-20"",""Type"":""Hex Drive"",""Country of Origin"":""Import"",""Material"":""Steel"",""Package Quantity"":""1"",""Description"":""Installation Tool"",""Manufacturers Part Number"":""500-3"",""Design"":""Slotted"",""Brand"":""EZ Lok"",""meta_description"":""1/4-20 Hex Drive Installation Tool for Threaded Inserts - EZ-Lok 500-3. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""1/4-20 Hex Drive Installation Tool for Threaded Inserts - EZ-Lok 500-3. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",15.50,USD,B435426,500-3,1/4-20 Hex Drive Installation Tool for Threaded Inserts - EZ-Lok 500-3. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,1/4-20 Hex Drive Installation Tool for Threaded Inserts - EZ-Lok 500-3. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,500-3,EZ Lok,Steel,1,Installation Tool,Import,,,1/4-20,,Hex Drive,,,,,,,,,,,,,,,,,,,,,,,,,,Slotted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/bilco-rl-f-rail-system-for-48x48-roof-hatch,"Bilco® RL2-F Rail System for 48""x48"" Roof Hatch",,4879.00,USD,"{""price_jsonld"":""4879.00"",""currency_jsonld"":""USD"",""sku"":""B692247"",""mpn"":""RL2-F"",""brand"":""Bilco"",""Length"":""63 in"",""Width"":""63 in"",""Depth"":""2 in"",""Height"":""41 in"",""Weight"":""63 lbs"",""Type"":""For 48\""x48\"" Roof Hatches"",""Material"":""Aluminum"",""Description"":""Rail System"",""Color"":""Yellow"",""Manufacturers Part Number"":""RL2-F"",""Brand"":""Bilco"",""meta_description"":""Bilco&#174; RL2-F Rail System for 48&quot;x48&quot; Roof Hatch. Usually ships in5 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Bilco&#174; RL2-F Rail System for 48&quot;x48&quot; Roof Hatch. Usually ships in5 days. Buy it and Save at Globalindustrial.com""}",4879.00,USD,B692247,RL2-F,Bilco&#174; RL2-F Rail System for 48&quot;x48&quot; Roof Hatch. Usually ships in5 days. Buy it and Save at Globalindustrial.com,Bilco&#174; RL2-F Rail System for 48&quot;x48&quot; Roof Hatch. Usually ships in5 days. Buy it and Save at Globalindustrial.com,RL2-F,Bilco,Aluminum,,Rail System,,63 in,,,,"For 48""x48"" Roof Hatches",Yellow,41 in,63 in,,,,,63 lbs,,,,,,,,,,,,2 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/403026-hex-cap-screw-1-4-20-x-2-steel-zinc-grade-2-pt-pkg-of-100,"Hex Cap Screw - 1/4-20 x 2"" - Steel - Zinc CR+3 - Grade 2 - PT - Pkg of 100 - Brighton-Best 403026",,4.50,USD,"{""price_jsonld"":""4.50"",""currency_jsonld"":""USD"",""sku"":""B2100851"",""mpn"":""403026"",""brand"":""Brighton-Best"",""Length"":""2 in"",""Size"":""1/4-20"",""Head"":""Hex"",""Unit of Measurement"":""Inch (Imperial)"",""Country of Origin"":""Import"",""Finish"":""Zinc"",""Material"":""Steel"",""Description"":""Hex Head Cap Screw"",""Package Quantity"":""100"",""Manufacturers Part Number"":""403026"",""Full or Partial Thread"":""Partial"",""Grade"":""Grade 2"",""Brand"":""Brighton-Best"",""meta_description"":""Hex Cap Screw - 1/4-20 x 2&quot; - Steel - Zinc CR+3 - Grade 2 - PT - Pkg of 100 - Brighton-Best 403026. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Hex Cap Screw - 1/4-20 x 2&quot; - Steel - Zinc CR+3 - Grade 2 - PT - Pkg of 100 - Brighton-Best 403026. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",4.50,USD,B2100851,403026,Hex Cap Screw - 1/4-20 x 2&quot; - Steel - Zinc CR+3 - Grade 2 - PT - Pkg of 100 - Brighton-Best 403026. Ships in One Business Day. Buy it and Save at Globalindustrial.com,Hex Cap Screw - 1/4-20 x 2&quot; - Steel - Zinc CR+3 - Grade 2 - PT - Pkg of 100 - Brighton-Best 403026. Ships in One Business Day. Buy it and Save at Globalindustrial.com,403026,Brighton-Best,Steel,100,Hex Head Cap Screw,Import,2 in,Zinc,1/4-20,Inch (Imperial),,,,,Hex,Grade 2,,,,,,,,,,,,,Partial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/vibration-mount-1-tapped-hole-1-threaded-stud-31-inch-dia-8mm-h-m3-x-6-thread,"Vibration Mount, 1 Tapped Hole, 1 Threaded Stud, .31"" Dia, 8mm H, M3 x .6 Thread",,67.95,USD,"{""price_jsonld"":""0.68"",""currency_jsonld"":""USD"",""sku"":""B831464"",""mpn"":""351-8-8-M3-ES-55"",""brand"":""J.W. Winco"",""Height"":""8 mm"",""Weight Capacity"":""75 Ft. Lbs. lb-ft"",""Spring Rate"":""35 Ft. Lbs./In."",""Stud Length"":""0.24 in"",""Load Capacity Range"":""0 - 100 Ft. Lbs. lb-ft"",""Thread"":""M3 x 0.6 in"",""Max Travel"":""2mm"",""Unit of Measurement"":""Metric"",""Base Diameter"":""0.31 in"",""Body Mount Material"":""Natural rubber (NR), Vulcanized"",""Color"":""Black"",""Durometer"":""55"",""Country of Origin"":""Import"",""Insert Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Manufacturers Part Number"":""351-8-8-M3-ES-55"",""Cover Plate Material"":""Steel, Zinc Plated, Blue Passivated, Molded In"",""Brand"":""J.W. Winco"",""meta_description"":""Vibration Mount, 1 Tapped Hole, 1 Threaded Stud, .31&quot; Dia, 8mm H, M3 x .6 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Vibration Mount, 1 Tapped Hole, 1 Threaded Stud, .31&quot; Dia, 8mm H, M3 x .6 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",0.68,USD,B831464,351-8-8-M3-ES-55,"Vibration Mount, 1 Tapped Hole, 1 Threaded Stud, .31&quot; Dia, 8mm H, M3 x .6 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com","Vibration Mount, 1 Tapped Hole, 1 Threaded Stud, .31&quot; Dia, 8mm H, M3 x .6 Thread. Ships in One Business Day. Buy it and Save at Globalindustrial.com",351-8-8-M3-ES-55,J.W. Winco,,,,Import,,,,Metric,,Black,8 mm,,,,,,,,M3 x 0.6 in,,,75 Ft. Lbs. lb-ft,,,,,,,,,0 - 100 Ft. Lbs. lb-ft,,,0.31 in,,,,,,,,,,,,,0.24 in,,,,,35 Ft. Lbs./In.,2mm,"Natural rubber (NR), Vulcanized",55,"Steel, Zinc Plated, Blue Passivated, Molded In","Steel, Zinc Plated, Blue Passivated, Molded In",,,,,,,,,,,,,,
https://www.globalindustrial.com/p/10-24-flush-press-insert-brass-240-3-br,10-24 Flush Press Insert - Brass - 240-3-Br - Pkg Qty 25,,8.25,USD,"{""price_jsonld"":""9.25"",""currency_jsonld"":""USD"",""sku"":""B435489"",""mpn"":""240-3-BR"",""brand"":""EZ Lok"",""Size"":""10-24"",""Installed Length"":""0.375\"""",""Type"":""Press insert"",""Alloy"":""360"",""Style"":""Imperial"",""Threading Type"":""Coarse"",""Country of Origin"":""Import"",""Material"":""Brass"",""Description"":""Insert for Plastic"",""Package Quantity"":""25"",""Manufacturers Part Number"":""240-3-BR"",""Design"":""Flush"",""Brand"":""EZ Lok"",""meta_description"":""10-24 Flush Press Insert - Brass - 240-3-Br - Pkg Qty 25. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""10-24 Flush Press Insert - Brass - 240-3-Br - Pkg Qty 25. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",9.25,USD,B435489,240-3-BR,10-24 Flush Press Insert - Brass - 240-3-Br - Pkg Qty 25. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,10-24 Flush Press Insert - Brass - 240-3-Br - Pkg Qty 25. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,240-3-BR,EZ Lok,Brass,25,Insert for Plastic,Import,,,10-24,,Press insert,,,,,,,,,,,,Imperial,,,,,,,,,,,,,,Flush,Coarse,360,,"0.375""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/bilco-rl-e-rail-system-for-36x36-roof-hatch,"Bilco® RL2-E Rail System for 36""x36"" Roof Hatch",,2835.00,USD,"{""price_jsonld"":""2835.00"",""currency_jsonld"":""USD"",""sku"":""B692245"",""mpn"":""RL2-E"",""brand"":""Bilco"",""Length"":""51 in"",""Width"":""51 in"",""Depth"":""2 in"",""Height"":""41 in"",""Weight"":""52 lbs"",""Type"":""For 36\""x36\"" Roof Hatches"",""Material"":""Aluminum"",""Description"":""Rail System"",""Color"":""Yellow"",""Manufacturers Part Number"":""RL2-E"",""Brand"":""Bilco"",""meta_description"":""Bilco&#174; RL2-E Rail System for 36&quot;x36&quot; Roof Hatch. Buy it and Save at Globalindustrial.com"",""og_description"":""Bilco&#174; RL2-E Rail System for 36&quot;x36&quot; Roof Hatch. Buy it and Save at Globalindustrial.com""}",2835.00,USD,B692245,RL2-E,Bilco&#174; RL2-E Rail System for 36&quot;x36&quot; Roof Hatch. Buy it and Save at Globalindustrial.com,Bilco&#174; RL2-E Rail System for 36&quot;x36&quot; Roof Hatch. Buy it and Save at Globalindustrial.com,RL2-E,Bilco,Aluminum,,Rail System,,51 in,,,,"For 36""x36"" Roof Hatches",Yellow,41 in,51 in,,,,,52 lbs,,,,,,,,,,,,2 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/3-4-x-4-1-4-sleeve-anchor-set-of-4,"Global Industrial™ Hex Nut Sleeve Anchor, 3/4"" x 4-1/4""",,245.95,USD,"{""price_jsonld"":""17.25"",""currency_jsonld"":""USD"",""sku"":""320742"",""mpn"":""320742"",""brand"":""Global Industrial"",""Length"":""5.15 in"",""Size"":""3/4\"""",""Head"":""Hex Nut"",""Diameter"":"".7415 in"",""Unit of Measurement"":""Inch (Imperial)"",""Type"":""Concrete Mounting Anchor Kit"",""Country of Origin"":""Import"",""Material"":""Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""320742"",""Brand"":""Global Industrial"",""meta_description"":""Global Industrial&#153; Hex Nut Sleeve Anchor, 3/4&quot; x 4-1/4&quot;. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Global Industrial&#153; Hex Nut Sleeve Anchor, 3/4&quot; x 4-1/4&quot;. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",17.25,USD,320742,320742,"Global Industrial&#153; Hex Nut Sleeve Anchor, 3/4&quot; x 4-1/4&quot;. Ships in One Business Day. Buy it and Save at Globalindustrial.com","Global Industrial&#153; Hex Nut Sleeve Anchor, 3/4&quot; x 4-1/4&quot;. Ships in One Business Day. Buy it and Save at Globalindustrial.com",320742,Global Industrial,Steel,1,,Import,5.15 in,,"3/4""",Inch (Imperial),Concrete Mounting Anchor Kit,,,,Hex Nut,,,,,.7415 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/011207-socket-cap-screw-5-16-18-x-1-1-2-steel-black-oxide-ft-unc-pkg-of-100,"Socket Cap Screw - 5/16-18 x 1-1/2"" - Steel Alloy - Thermal Black Oxide - FT - UNC - 100 Pk",,91.95,USD,"{""price_jsonld"":""29.95"",""currency_jsonld"":""USD"",""sku"":""B2100771"",""mpn"":""011207"",""brand"":""Brighton-Best"",""Length"":""1-1/2 in"",""Size"":""5/16-18"",""Head"":""Socket"",""Thread"":""Coarse in"",""Unit of Measurement"":""Inch (Imperial)"",""Drive Type"":""Allen"",""Country of Origin"":""Import"",""Finish"":""Black Oxide"",""Material"":""Alloy Steel"",""Description"":""Socket Cap Screw"",""Package Quantity"":""100"",""Manufacturers Part Number"":""011207"",""Full or Partial Thread"":""Full"",""Brand"":""Brighton-Best"",""meta_description"":""Socket Cap Screw - 5/16-18 x 1-1/2&quot; - Steel Alloy - Thermal Black Oxide - FT - UNC - 100 Pk. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Socket Cap Screw - 5/16-18 x 1-1/2&quot; - Steel Alloy - Thermal Black Oxide - FT - UNC - 100 Pk. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",29.95,USD,B2100771,011207,Socket Cap Screw - 5/16-18 x 1-1/2&quot; - Steel Alloy - Thermal Black Oxide - FT - UNC - 100 Pk. Usually ships in2 days. Buy it and Save at Globalindustrial.com,Socket Cap Screw - 5/16-18 x 1-1/2&quot; - Steel Alloy - Thermal Black Oxide - FT - UNC - 100 Pk. Usually ships in2 days. Buy it and Save at Globalindustrial.com,011207,Brighton-Best,Alloy Steel,100,Socket Cap Screw,Import,1-1/2 in,Black Oxide,5/16-18,Inch (Imperial),,,,,Socket,,,,,,Coarse in,,,,,,,,Full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/yellow-powder-coated-steel-ladder-safety-post,Global Industrial™ Yellow Powder Coated Steel Ladder Safety Post,,315.95,USD,"{""price_jsonld"":""315.95"",""currency_jsonld"":""USD"",""sku"":""713158"",""mpn"":""713158"",""brand"":""Global Industrial"",""Length"":""3 in"",""Width"":""5-1/2 in"",""Height"":""63 in"",""Weight"":""19 lbs"",""Material"":""Steel"",""Description"":""Ladder Safety Post"",""Color"":""Yellow Powder Coat"",""Manufacturers Part Number"":""713158"",""Brand"":""Global Industrial"",""meta_description"":""Global Industrial&#8482; Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Global Industrial&#8482; Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",315.95,USD,713158,713158,Global Industrial&#8482; Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com,Global Industrial&#8482; Yellow Powder Coated Steel Ladder Safety Post. Ships in One Business Day. Buy it and Save at Globalindustrial.com,713158,Global Industrial,Steel,,Ladder Safety Post,,3 in,,,,,Yellow Powder Coat,63 in,5-1/2 in,,,,,19 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/5-16-18-insert-for-soft-wood-flanged-951618-13,5/16-18 Insert For Soft Wood - Flanged - 951618-13 - Pkg Qty 50,,12.50,USD,"{""price_jsonld"":""12.50"",""currency_jsonld"":""USD"",""sku"":""B435391"",""mpn"":""951618-13"",""brand"":""EZ Lok"",""Size"":""5/16-18"",""Installed Length"":""0.512\"""",""Type"":""Hex Drive"",""Style"":""Metric"",""Threading Type"":""Coarse"",""Country of Origin"":""Import"",""Material"":""Die Cast Zinc"",""Description"":""Insert for Soft Wood"",""Package Quantity"":""50"",""Manufacturers Part Number"":""951618-13"",""Design"":""Flanged"",""Brand"":""EZ Lok"",""meta_description"":""5/16-18 Insert For Soft Wood - Flanged - 951618-13 - Pkg Qty 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""5/16-18 Insert For Soft Wood - Flanged - 951618-13 - Pkg Qty 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",12.50,USD,B435391,951618-13,5/16-18 Insert For Soft Wood - Flanged - 951618-13 - Pkg Qty 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,5/16-18 Insert For Soft Wood - Flanged - 951618-13 - Pkg Qty 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,951618-13,EZ Lok,Die Cast Zinc,50,Insert for Soft Wood,Import,,,5/16-18,,Hex Drive,,,,,,,,,,,,Metric,,,,,,,,,,,,,,Flanged,Coarse,,,"0.512""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/hager-5300-series-door-closer,Hager 5300 Series Door Closer 5300 MLT 1-6 ALM,,529.00,USD,"{""price_jsonld"":""179.95"",""currency_jsonld"":""USD"",""sku"":""B486655"",""mpn"":""5300M16ALM"",""brand"":""Hager Companies"",""Weight"":""7 lbs"",""Fits Door Thickness"":""1-3/4 STD, 1-3/8 - 2-1/4 Optional in"",""Mounting Dimensions"":""9-1/16 x 3/4 in"",""Finish"":""Aluminum"",""Material"":""Aluminum"",""Description"":""5300 Series Door Closer"",""Manufacturers Part Number"":""5300M16ALM"",""Grade"":""1"",""Brand"":""Hager Companies"",""Warranty"":""Lifetime"",""Fire Rating"":""UL 10C"",""Certifications"":""ANSI/BHMA A156.4"",""meta_description"":""Hager 5300 Series Door Closer 5300 MLT 1-6 ALM. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""Hager 5300 Series Door Closer 5300 MLT 1-6 ALM. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",179.95,USD,B486655,5300M16ALM,Hager 5300 Series Door Closer 5300 MLT 1-6 ALM. Usually ships in2 days. Buy it and Save at Globalindustrial.com,Hager 5300 Series Door Closer 5300 MLT 1-6 ALM. Usually ships in2 days. Buy it and Save at Globalindustrial.com,5300M16ALM,Hager Companies,Aluminum,,5300 Series Door Closer,,,Aluminum,,,,,,,,1,Lifetime,ANSI/BHMA A156.4,7 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL 10C,,,,,,,,,,"1-3/4 STD, 1-3/8 - 2-1/4 Optional in",,,,,,,,,,,9-1/16 x 3/4 in,
https://www.globalindustrial.com/p/bilco-rl-s-rail-system-for-36x30-roof-hatch,"Bilco® RL2-S Rail System for 36""x30"" Roof Hatch",,2359.00,USD,"{""price_jsonld"":""2359.00"",""currency_jsonld"":""USD"",""sku"":""B692244"",""mpn"":""RL2-S"",""brand"":""Bilco"",""Length"":""43 in"",""Width"":""37 in"",""Depth"":""2 in"",""Height"":""41 in"",""Weight"":""52 lbs"",""Type"":""For 36\""x30\"" Roof Hatches"",""Material"":""Aluminum"",""Description"":""Rail System"",""Color"":""Yellow"",""Manufacturers Part Number"":""RL2-S"",""Brand"":""Bilco"",""meta_description"":""Bilco&#174; RL2-S Rail System for 36&quot;x30&quot; Roof Hatch. Buy it and Save at Globalindustrial.com"",""og_description"":""Bilco&#174; RL2-S Rail System for 36&quot;x30&quot; Roof Hatch. Buy it and Save at Globalindustrial.com""}",2359.00,USD,B692244,RL2-S,Bilco&#174; RL2-S Rail System for 36&quot;x30&quot; Roof Hatch. Buy it and Save at Globalindustrial.com,Bilco&#174; RL2-S Rail System for 36&quot;x30&quot; Roof Hatch. Buy it and Save at Globalindustrial.com,RL2-S,Bilco,Aluminum,,Rail System,,43 in,,,,"For 36""x30"" Roof Hatches",Yellow,41 in,37 in,,,,,52 lbs,,,,,,,,,,,,2 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/ceramic-round-base-magnet-rb80prc-95-lbs-pull,Master Magnetics Ceramic Round Base Magnet RB80PRCBX - 95 Lbs. Pull,,52.95,USD,"{""price_jsonld"":""6.80"",""currency_jsonld"":""USD"",""sku"":""B1798408"",""mpn"":""RB80PRCBX"",""brand"":""Master Magnetics"",""Length"":""3.2 in"",""Width"":""3.2 in"",""Height"":""0.44 in"",""Weight Capacity"":""95 lbs"",""Weight"":""0.6 lbs"",""Assembly Required"":""No"",""Type"":""Ceramic Magnet"",""Color"":""Silver"",""Material"":""Magnet & Steel"",""Package Quantity"":""1"",""Manufacturers Part Number"":""RB80PRCBX"",""Brand"":""Master Magnetics"",""Warranty"":""1 yr"",""meta_description"":""Master Magnetics Ceramic Round Base Magnet RB80PRCBX - 95 Lbs. Pull. Buy it and Save at Globalindustrial.com"",""og_description"":""Master Magnetics Ceramic Round Base Magnet RB80PRCBX - 95 Lbs. Pull. Buy it and Save at Globalindustrial.com""}",6.80,USD,B1798408,RB80PRCBX,Master Magnetics Ceramic Round Base Magnet RB80PRCBX - 95 Lbs. Pull. Buy it and Save at Globalindustrial.com,Master Magnetics Ceramic Round Base Magnet RB80PRCBX - 95 Lbs. Pull. Buy it and Save at Globalindustrial.com,RB80PRCBX,Master Magnetics,Magnet & Steel,1,,,3.2 in,,,,Ceramic Magnet,Silver,0.44 in,3.2 in,,,1 yr,,0.6 lbs,,,,,95 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
