left_idx,right_idx,sem_score,left_sig,right_sig
235,185,0.094,thread length (l1),staple length
235,183,0.092,thread length (l1),d thread
235,233,0.084,thread length (l1),base diameter (d1)
235,97,0.084,thread length (l1),rated load
235,120,0.079,thread length (l1),mount hole diameter
235,12,0.075,thread length (l1),length
236,132,0.123,plate thickness,combined thickness
236,39,0.122,plate thickness,thickness
236,171,0.12,plate thickness,door thickness
236,174,0.116,plate thickness,plate length
236,175,0.114,plate thickness,plate width
236,231,0.099,plate thickness,base height (l2)
236,178,0.09,plate thickness,flange thickness
236,141,0.083,plate thickness,wire thickness
236,205,0.071,plate thickness,mil thickness
236,66,0.067,plate thickness,fits door thickness
237,157,0.433,mounting hole diameter,hole diameter
237,184,0.226,mounting hole diameter,dimension d4
237,120,0.199,mounting hole diameter,mount hole diameter
237,77,0.098,mounting hole diameter,mounting dimensions
237,243,0.092,mounting hole diameter,mounting style
237,194,0.092,mounting hole diameter,hole size
237,112,0.089,mounting hole diameter,max hole spacing
237,146,0.088,mounting hole diameter,hole center
237,58,0.082,mounting hole diameter,mounting distance
237,177,0.076,mounting hole diameter,nose diameter
238,126,0.145,spindle thread,spindle size
238,214,0.136,spindle thread,d2 tapped
238,128,0.116,spindle thread,thread (d2)
238,108,0.114,spindle thread,thread (d1)
238,37,0.114,spindle thread,thread length
238,183,0.109,spindle thread,d thread
238,26,0.104,spindle thread,thread
238,31,0.082,spindle thread,thread size
238,84,0.079,spindle thread,thread type
238,166,0.06,spindle thread,d2 thread
239,152,0.271,ball diameter,dimension l2
239,89,0.252,ball diameter,full ball diameter
239,135,0.249,ball diameter,flat ball diameter
239,88,0.114,ball diameter,ball height
239,75,0.101,ball diameter,ball material
239,157,0.1,ball diameter,hole diameter
239,177,0.09,ball diameter,nose diameter
239,247,0.089,ball diameter,wheel diameter
239,188,0.088,ball diameter,bypass diameter
239,25,0.085,ball diameter,diameter
240,245,0.312,handle diameter,ctc
240,98,0.144,handle diameter,handle length
240,27,0.125,handle diameter,gauge
240,103,0.106,handle diameter,handle height
240,157,0.099,handle diameter,hole diameter
240,177,0.09,handle diameter,nose diameter
240,247,0.089,handle diameter,wheel diameter
240,188,0.087,handle diameter,bypass diameter
240,83,0.087,handle diameter,door handle type
240,99,0.085,handle diameter,handle type
241,253,0.0,cooking surface,military standard equivalent
241,78,0.0,cooking surface,cutting point
241,91,0.0,cooking surface,top screw/rod diameter
241,90,0.0,cooking surface,similar to
241,89,0.0,cooking surface,full ball diameter
241,88,0.0,cooking surface,ball height
241,87,0.0,cooking surface,lock nut
241,86,0.0,cooking surface,lock out
241,85,0.0,cooking surface,body finish
241,84,0.0,cooking surface,thread type
242,84,0.071,fuel type,thread type
242,16,0.071,fuel type,type
242,221,0.068,fuel type,staple type
242,248,0.066,fuel type,wheel type
242,106,0.066,fuel type,drive type
242,43,0.066,fuel type,threading type
242,119,0.066,fuel type,exit type
242,83,0.056,fuel type,door handle type
242,99,0.054,fuel type,handle type
242,172,0.054,fuel type,accessory type
243,28,0.218,mounting style,style
243,77,0.106,mounting style,mounting dimensions
243,237,0.092,mounting style,mounting hole diameter
243,58,0.09,mounting style,mounting distance
243,70,0.084,mounting style,mounting location
243,85,0.0,mounting style,body finish
243,81,0.0,mounting style,backing material
243,82,0.0,mounting style,hardness
243,83,0.0,mounting style,door handle type
243,84,0.0,mounting style,thread type
244,41,0.232,base,base diameter
244,145,0.231,base,base height
244,233,0.154,base,base diameter (d1)
244,231,0.152,base,base height (l2)
244,12,0.096,base,length
244,18,0.08,base,height
244,57,0.078,base,a/f
244,180,0.074,base,dimension a
244,96,0.067,base,deflection
244,216,0.065,base,bore
245,240,0.312,ctc,handle diameter
245,27,0.148,ctc,gauge
245,12,0.059,ctc,length
245,18,0.049,ctc,height
245,57,0.047,ctc,a/f
245,180,0.045,ctc,dimension a
245,244,0.042,ctc,base
245,96,0.041,ctc,deflection
245,36,0.04,ctc,depth
245,216,0.04,ctc,bore
246,12,0.088,offset,length
246,18,0.073,offset,height
246,57,0.071,offset,a/f
246,180,0.068,offset,dimension a
246,244,0.063,offset,base
246,96,0.061,offset,deflection
246,216,0.06,offset,bore
246,36,0.06,offset,depth
246,125,0.058,offset,radius
246,155,0.058,offset,projection
247,177,0.294,wheel diameter,nose diameter
247,188,0.286,wheel diameter,bypass diameter
247,186,0.22,wheel diameter,nominal flow diameter
247,248,0.187,wheel diameter,wheel type
247,157,0.128,wheel diameter,hole diameter
247,25,0.109,wheel diameter,diameter
247,41,0.091,wheel diameter,base diameter
247,124,0.091,wheel diameter,body diameter
247,239,0.089,wheel diameter,ball diameter
247,53,0.089,wheel diameter,pin diameter
248,247,0.187,wheel type,wheel diameter
248,84,0.089,wheel type,thread type
248,16,0.089,wheel type,type
248,221,0.086,wheel type,staple type
248,106,0.084,wheel type,drive type
248,43,0.084,wheel type,threading type
248,119,0.083,wheel type,exit type
248,83,0.07,wheel type,door handle type
248,99,0.069,wheel type,handle type
248,172,0.068,wheel type,accessory type
249,73,0.206,stackable,adhesive
249,250,0.201,stackable,casters
249,167,0.201,stackable,recyclable
249,87,0.139,stackable,lock nut
249,86,0.137,stackable,lock out
249,189,0.135,stackable,audit trail
249,117,0.135,stackable,assembly required
249,114,0.135,stackable,locking element
249,228,0.097,stackable,made in the usa
249,81,0.0,stackable,backing material
250,73,0.206,casters,adhesive
250,249,0.201,casters,stackable
250,167,0.201,casters,recyclable
250,87,0.139,casters,lock nut
250,86,0.137,casters,lock out
250,189,0.135,casters,audit trail
250,117,0.135,casters,assembly required
250,114,0.135,casters,locking element
250,228,0.097,casters,made in the usa
250,81,0.0,casters,backing material
251,45,0.248,capacity,padlock capacity
251,222,0.173,capacity,sheet capacity
251,29,0.145,capacity,weight capacity
251,38,0.09,capacity,load capacity range
251,86,0.0,capacity,lock out
251,82,0.0,capacity,hardness
251,83,0.0,capacity,door handle type
251,84,0.0,capacity,thread type
251,85,0.0,capacity,body finish
251,253,0.0,capacity,military standard equivalent
252,137,0.337,shape,square size
252,79,0.0,shape,bumper width
252,92,0.0,shape,drill size
252,91,0.0,shape,top screw/rod diameter
252,90,0.0,shape,similar to
252,89,0.0,shape,full ball diameter
252,88,0.0,shape,ball height
252,87,0.0,shape,lock nut
252,86,0.0,shape,lock out
252,85,0.0,shape,body finish
253,163,0.109,military standard equivalent,recoil equivalent
253,162,0.078,military standard equivalent,helicoil equivalent
253,125,0.0,military standard equivalent,radius
253,91,0.0,military standard equivalent,top screw/rod diameter
253,90,0.0,military standard equivalent,similar to
253,89,0.0,military standard equivalent,full ball diameter
253,88,0.0,military standard equivalent,ball height
253,87,0.0,military standard equivalent,lock nut
253,86,0.0,military standard equivalent,lock out
253,85,0.0,military standard equivalent,body finish
